timestamp,mode,path,offset,size,phase,confidence,prefetch,prefetch_offset,prefetch_size
1770209143.63361,none,/big.txt,0,65536,unknown,0.0000,0,,
1770209143.634042,none,/big.txt,65536,65536,sequential,1.0000,0,,
1770209143.6342158,none,/big.txt,131072,65536,sequential,1.0000,0,,
1770209143.634357,none,/big.txt,196608,65536,sequential,1.0000,0,,
1770209143.634569,none,/big.txt,262144,65536,sequential,1.0000,0,,
1770209143.63479,none,/big.txt,327680,65536,sequential,1.0000,0,,
1770209143.634994,none,/big.txt,393216,65536,sequential,1.0000,0,,
1770209143.635191,none,/big.txt,458752,65536,sequential,1.0000,0,,
1770209143.635366,none,/big.txt,524288,65536,sequential,1.0000,0,,
1770209143.635494,none,/big.txt,589824,65536,sequential,1.0000,0,,
1770209143.63562,none,/big.txt,655360,65536,sequential,1.0000,0,,
1770209143.635728,none,/big.txt,720896,65536,sequential,1.0000,0,,
1770209143.635849,none,/big.txt,786432,65536,sequential,1.0000,0,,
1770209143.63597,none,/big.txt,851968,65536,sequential,1.0000,0,,
1770209143.636086,none,/big.txt,917504,65536,sequential,1.0000,0,,
1770209143.636208,none,/big.txt,983040,40960,sequential,1.0000,0,,
1770209143.636311,none,/big.txt,1024000,0,sequential,1.0000,0,,
1770209143.6390579,none,/big.txt,20480,4096,irregular,0.7500,0,,
1770209143.641036,none,/big.txt,491520,4096,irregular,0.5000,0,,
1770209143.6430268,none,/big.txt,172032,4096,irregular,0.2500,0,,
1770209143.644924,none,/big.txt,1228800,0,irregular,0.0000,0,,
1770209143.646629,none,/big.txt,69632,4096,irregular,0.0000,0,,
1770209143.648546,none,/big.txt,1024000,0,irregular,0.0000,0,,
1770209143.650164,none,/big.txt,360448,4096,irregular,0.0000,0,,
1770209143.651828,none,/big.txt,778240,4096,irregular,0.0000,0,,
1770209143.653261,none,/big.txt,245760,4096,irregular,0.0000,0,,
1770209143.654847,none,/big.txt,40960,4096,irregular,0.0000,0,,
1770209143.656471,none,/big.txt,0,65536,irregular,0.0000,0,,
1770209143.656558,none,/big.txt,65536,65536,irregular,0.2500,0,,
1770209143.656632,none,/big.txt,131072,65536,irregular,0.5000,0,,
1770209143.656739,none,/big.txt,196608,65536,irregular,0.7500,0,,
1770209143.6568232,none,/big.txt,262144,65536,sequential,1.0000,0,,
1770209143.656908,none,/big.txt,327680,65536,sequential,1.0000,0,,
1770209143.656986,none,/big.txt,393216,65536,sequential,1.0000,0,,
1770209143.6570702,none,/big.txt,458752,65536,sequential,1.0000,0,,
1770209143.6571589,none,/big.txt,524288,65536,sequential,1.0000,0,,
1770209143.657249,none,/big.txt,589824,65536,sequential,1.0000,0,,
1770209143.6573272,none,/big.txt,655360,65536,sequential,1.0000,0,,
1770209143.657402,none,/big.txt,720896,65536,sequential,1.0000,0,,
1770209143.6574779,none,/big.txt,786432,65536,sequential,1.0000,0,,
1770209143.657551,none,/big.txt,851968,65536,sequential,1.0000,0,,
1770209143.6576262,none,/big.txt,917504,65536,sequential,1.0000,0,,
1770209143.657701,none,/big.txt,983040,40960,sequential,1.0000,0,,
1770209143.657771,none,/big.txt,1024000,0,sequential,1.0000,0,,
