workload,run,real_sec,user_sec,sys_sec
sequential,1,0.0070,0.0020,0.0030
sequential,2,0.0120,0.0030,0.0060
sequential,3,0.0120,0.0030,0.0060
random,1,0.0490,0.0150,0.0260
random,2,0.0460,0.0150,0.0230
random,3,0.0450,0.0150,0.0220
phase_change,1,0.0430,0.0130,0.0210
phase_change,2,0.0190,0.0070,0.0090
phase_change,3,0.0400,0.0130,0.0200
