timestamp,mode,path,offset,size,phase,confidence,prefetch,prefetch_offset,prefetch_size,prefetch_depth
1773186261.78228,adaptive,/big.txt,0,65536,unknown,0.0000,0,,,1
1773186261.782462,adaptive,/big.txt,65536,65536,sequential,1.0000,1,131072,4096,1
1773186261.782572,adaptive,/big.txt,131072,65536,sequential,1.0000,1,196608,4096,1
1773186261.782679,adaptive,/big.txt,196608,65536,sequential,1.0000,1,262144,4096,1
1773186261.782773,adaptive,/big.txt,262144,65536,sequential,1.0000,1,327680,4096,1
1773186261.782867,adaptive,/big.txt,327680,65536,sequential,1.0000,1,393216,4096,1
1773186261.782958,adaptive,/big.txt,393216,65536,sequential,1.0000,1,458752,4096,1
1773186261.783069,adaptive,/big.txt,458752,65536,sequential,1.0000,1,524288,4096,1
1773186261.783175,adaptive,/big.txt,524288,65536,sequential,1.0000,1,589824,4096,1
1773186261.7832708,adaptive,/big.txt,589824,65536,sequential,1.0000,1,655360,4096,1
1773186261.783361,adaptive,/big.txt,655360,65536,sequential,1.0000,1,720896,4096,1
1773186261.7834501,adaptive,/big.txt,720896,65536,sequential,1.0000,1,786432,4096,1
1773186261.783545,adaptive,/big.txt,786432,65536,sequential,1.0000,1,851968,4096,1
1773186261.783637,adaptive,/big.txt,851968,65536,sequential,1.0000,1,917504,4096,1
1773186261.783743,adaptive,/big.txt,917504,65536,sequential,1.0000,1,983040,4096,1
1773186261.7838368,adaptive,/big.txt,983040,65536,sequential,1.0000,1,1048576,4096,1
1773186261.783932,adaptive,/big.txt,1048576,65536,sequential,1.0000,1,1114112,4096,1
1773186261.784029,adaptive,/big.txt,1114112,65536,sequential,1.0000,1,1179648,4096,1
1773186261.784126,adaptive,/big.txt,1179648,65536,sequential,1.0000,1,1245184,4096,1
1773186261.7842371,adaptive,/big.txt,1245184,65536,sequential,1.0000,1,1310720,4096,1
1773186261.78434,adaptive,/big.txt,1310720,65536,sequential,1.0000,1,1376256,4096,1
1773186261.7844439,adaptive,/big.txt,1376256,65536,sequential,1.0000,1,1441792,4096,1
1773186261.78454,adaptive,/big.txt,1441792,65536,sequential,1.0000,1,1507328,4096,1
1773186261.784678,adaptive,/big.txt,1507328,65536,sequential,1.0000,1,1572864,4096,1
1773186261.784794,adaptive,/big.txt,1572864,65536,sequential,1.0000,1,1638400,4096,1
1773186261.784894,adaptive,/big.txt,1638400,65536,sequential,1.0000,1,1703936,4096,1
1773186261.7849972,adaptive,/big.txt,1703936,65536,sequential,1.0000,1,1769472,4096,1
1773186261.785093,adaptive,/big.txt,1769472,65536,sequential,1.0000,1,1835008,4096,1
1773186261.785192,adaptive,/big.txt,1835008,65536,sequential,1.0000,1,1900544,4096,1
1773186261.785294,adaptive,/big.txt,1900544,65536,sequential,1.0000,1,1966080,4096,1
1773186261.785397,adaptive,/big.txt,1966080,65536,sequential,1.0000,1,2031616,4096,1
1773186261.7854972,adaptive,/big.txt,2031616,65536,sequential,1.0000,1,2097152,4096,1
1773186261.785598,adaptive,/big.txt,2097152,65536,sequential,1.0000,1,2162688,4096,1
1773186261.7856908,adaptive,/big.txt,2162688,65536,sequential,1.0000,1,2228224,4096,1
1773186261.785795,adaptive,/big.txt,2228224,65536,sequential,1.0000,1,2293760,4096,1
1773186261.785898,adaptive,/big.txt,2293760,65536,sequential,1.0000,1,2359296,4096,1
1773186261.7859998,adaptive,/big.txt,2359296,65536,sequential,1.0000,1,2424832,4096,1
1773186261.7861109,adaptive,/big.txt,2424832,65536,sequential,1.0000,1,2490368,4096,1
1773186261.786207,adaptive,/big.txt,2490368,65536,sequential,1.0000,1,2555904,4096,1
1773186261.7863019,adaptive,/big.txt,2555904,65536,sequential,1.0000,1,2621440,4096,1
1773186261.7864,adaptive,/big.txt,2621440,65536,sequential,1.0000,1,2686976,4096,1
1773186261.786502,adaptive,/big.txt,2686976,65536,sequential,1.0000,1,2752512,4096,1
1773186261.786595,adaptive,/big.txt,2752512,65536,sequential,1.0000,1,2818048,4096,1
1773186261.7866938,adaptive,/big.txt,2818048,65536,sequential,1.0000,1,2883584,4096,1
1773186261.786794,adaptive,/big.txt,2883584,65536,sequential,1.0000,1,2949120,4096,1
1773186261.786885,adaptive,/big.txt,2949120,65536,sequential,1.0000,1,3014656,4096,1
1773186261.786979,adaptive,/big.txt,3014656,65536,sequential,1.0000,1,3080192,4096,1
1773186261.7871308,adaptive,/big.txt,3080192,65536,sequential,1.0000,1,3145728,4096,1
1773186261.787222,adaptive,/big.txt,3145728,65536,sequential,1.0000,1,3211264,4096,1
1773186261.787316,adaptive,/big.txt,3211264,65536,sequential,1.0000,1,3276800,4096,1
1773186261.7874088,adaptive,/big.txt,3276800,65536,sequential,1.0000,1,3342336,4096,1
1773186261.787509,adaptive,/big.txt,3342336,65536,sequential,1.0000,1,3407872,4096,1
1773186261.7876039,adaptive,/big.txt,3407872,65536,sequential,1.0000,1,3473408,4096,1
1773186261.7876952,adaptive,/big.txt,3473408,65536,sequential,1.0000,1,3538944,4096,1
1773186261.787788,adaptive,/big.txt,3538944,65536,sequential,1.0000,1,3604480,4096,1
1773186261.787877,adaptive,/big.txt,3604480,65536,sequential,1.0000,1,3670016,4096,1
1773186261.787966,adaptive,/big.txt,3670016,65536,sequential,1.0000,1,3735552,4096,1
1773186261.788059,adaptive,/big.txt,3735552,65536,sequential,1.0000,1,3801088,4096,1
1773186261.78815,adaptive,/big.txt,3801088,65536,sequential,1.0000,1,3866624,4096,1
1773186261.7882419,adaptive,/big.txt,3866624,65536,sequential,1.0000,1,3932160,4096,1
1773186261.7883341,adaptive,/big.txt,3932160,65536,sequential,1.0000,1,3997696,4096,1
1773186261.788418,adaptive,/big.txt,3997696,65536,sequential,1.0000,1,4063232,4096,1
1773186261.7884989,adaptive,/big.txt,4063232,65536,sequential,1.0000,1,4128768,4096,1
1773186261.788579,adaptive,/big.txt,4128768,65536,sequential,1.0000,1,4194304,4096,1
1773186261.7886589,adaptive,/big.txt,4194304,65536,sequential,1.0000,1,4259840,4096,1
1773186261.7887418,adaptive,/big.txt,4259840,65536,sequential,1.0000,1,4325376,4096,1
1773186261.788821,adaptive,/big.txt,4325376,65536,sequential,1.0000,1,4390912,4096,1
1773186261.7888992,adaptive,/big.txt,4390912,65536,sequential,1.0000,1,4456448,4096,1
1773186261.788981,adaptive,/big.txt,4456448,65536,sequential,1.0000,1,4521984,4096,1
1773186261.7890618,adaptive,/big.txt,4521984,65536,sequential,1.0000,1,4587520,4096,1
1773186261.7891421,adaptive,/big.txt,4587520,65536,sequential,1.0000,1,4653056,4096,1
1773186261.789223,adaptive,/big.txt,4653056,65536,sequential,1.0000,1,4718592,4096,1
1773186261.7893062,adaptive,/big.txt,4718592,65536,sequential,1.0000,1,4784128,4096,1
1773186261.7893848,adaptive,/big.txt,4784128,65536,sequential,1.0000,1,4849664,4096,1
1773186261.789464,adaptive,/big.txt,4849664,65536,sequential,1.0000,1,4915200,4096,1
1773186261.789545,adaptive,/big.txt,4915200,65536,sequential,1.0000,1,4980736,4096,1
1773186261.78963,adaptive,/big.txt,4980736,65536,sequential,1.0000,1,5046272,4096,1
1773186261.7897139,adaptive,/big.txt,5046272,65536,sequential,1.0000,1,5111808,4096,1
1773186261.789794,adaptive,/big.txt,5111808,65536,sequential,1.0000,1,5177344,4096,1
1773186261.7898738,adaptive,/big.txt,5177344,65536,sequential,1.0000,1,5242880,4096,1
1773186261.789956,adaptive,/big.txt,5242880,65536,sequential,1.0000,1,5308416,4096,1
1773186261.790036,adaptive,/big.txt,5308416,65536,sequential,1.0000,1,5373952,4096,1
1773186261.790119,adaptive,/big.txt,5373952,65536,sequential,1.0000,1,5439488,4096,1
1773186261.790199,adaptive,/big.txt,5439488,65536,sequential,1.0000,1,5505024,4096,1
1773186261.790308,adaptive,/big.txt,5505024,65536,sequential,1.0000,1,5570560,4096,1
1773186261.790393,adaptive,/big.txt,5570560,65536,sequential,1.0000,1,5636096,4096,1
1773186261.790474,adaptive,/big.txt,5636096,65536,sequential,1.0000,1,5701632,4096,1
1773186261.790554,adaptive,/big.txt,5701632,65536,sequential,1.0000,1,5767168,4096,1
1773186261.790634,adaptive,/big.txt,5767168,65536,sequential,1.0000,1,5832704,4096,1
1773186261.790713,adaptive,/big.txt,5832704,65536,sequential,1.0000,1,5898240,4096,1
1773186261.7907991,adaptive,/big.txt,5898240,65536,sequential,1.0000,1,5963776,4096,1
1773186261.790879,adaptive,/big.txt,5963776,65536,sequential,1.0000,1,6029312,4096,1
1773186261.7909608,adaptive,/big.txt,6029312,65536,sequential,1.0000,1,6094848,4096,1
1773186261.791043,adaptive,/big.txt,6094848,65536,sequential,1.0000,1,6160384,4096,1
1773186261.791123,adaptive,/big.txt,6160384,65536,sequential,1.0000,1,6225920,4096,1
1773186261.791229,adaptive,/big.txt,6225920,65536,sequential,1.0000,1,6291456,4096,1
1773186261.791313,adaptive,/big.txt,6291456,65536,sequential,1.0000,1,6356992,4096,1
1773186261.7913952,adaptive,/big.txt,6356992,65536,sequential,1.0000,1,6422528,4096,1
1773186261.791477,adaptive,/big.txt,6422528,65536,sequential,1.0000,1,6488064,4096,1
1773186261.791562,adaptive,/big.txt,6488064,65536,sequential,1.0000,1,6553600,4096,1
1773186261.791646,adaptive,/big.txt,6553600,65536,sequential,1.0000,1,6619136,4096,1
1773186261.791727,adaptive,/big.txt,6619136,65536,sequential,1.0000,1,6684672,4096,1
1773186261.791807,adaptive,/big.txt,6684672,65536,sequential,1.0000,1,6750208,4096,1
1773186261.7918878,adaptive,/big.txt,6750208,65536,sequential,1.0000,1,6815744,4096,1
1773186261.79197,adaptive,/big.txt,6815744,65536,sequential,1.0000,1,6881280,4096,1
1773186261.79205,adaptive,/big.txt,6881280,65536,sequential,1.0000,1,6946816,4096,1
1773186261.7921312,adaptive,/big.txt,6946816,65536,sequential,1.0000,1,7012352,4096,1
1773186261.7922099,adaptive,/big.txt,7012352,65536,sequential,1.0000,1,7077888,4096,1
1773186261.7922912,adaptive,/big.txt,7077888,65536,sequential,1.0000,1,7143424,4096,1
1773186261.792375,adaptive,/big.txt,7143424,65536,sequential,1.0000,1,7208960,4096,1
1773186261.79246,adaptive,/big.txt,7208960,65536,sequential,1.0000,1,7274496,4096,1
1773186261.792541,adaptive,/big.txt,7274496,65536,sequential,1.0000,1,7340032,4096,1
1773186261.792618,adaptive,/big.txt,7340032,65536,sequential,1.0000,1,7405568,4096,1
1773186261.7926972,adaptive,/big.txt,7405568,65536,sequential,1.0000,1,7471104,4096,1
1773186261.7927759,adaptive,/big.txt,7471104,65536,sequential,1.0000,1,7536640,4096,1
1773186261.792855,adaptive,/big.txt,7536640,65536,sequential,1.0000,1,7602176,4096,1
1773186261.792939,adaptive,/big.txt,7602176,65536,sequential,1.0000,1,7667712,4096,1
1773186261.793018,adaptive,/big.txt,7667712,65536,sequential,1.0000,1,7733248,4096,1
1773186261.793098,adaptive,/big.txt,7733248,65536,sequential,1.0000,1,7798784,4096,1
1773186261.7931771,adaptive,/big.txt,7798784,65536,sequential,1.0000,1,7864320,4096,1
1773186261.793256,adaptive,/big.txt,7864320,65536,sequential,1.0000,1,7929856,4096,1
1773186261.793337,adaptive,/big.txt,7929856,65536,sequential,1.0000,1,7995392,4096,1
1773186261.793416,adaptive,/big.txt,7995392,65536,sequential,1.0000,1,8060928,4096,1
1773186261.793498,adaptive,/big.txt,8060928,65536,sequential,1.0000,1,8126464,4096,1
1773186261.7935832,adaptive,/big.txt,8126464,65536,sequential,1.0000,1,8192000,4096,1
1773186261.793667,adaptive,/big.txt,8192000,65536,sequential,1.0000,1,8257536,4096,1
1773186261.793749,adaptive,/big.txt,8257536,65536,sequential,1.0000,1,8323072,4096,1
1773186261.79383,adaptive,/big.txt,8323072,65536,sequential,1.0000,1,8388608,4096,1
1773186261.793917,adaptive,/big.txt,8388608,65536,sequential,1.0000,1,8454144,4096,1
1773186261.793998,adaptive,/big.txt,8454144,65536,sequential,1.0000,1,8519680,4096,1
1773186261.794079,adaptive,/big.txt,8519680,65536,sequential,1.0000,1,8585216,4096,1
1773186261.7941592,adaptive,/big.txt,8585216,65536,sequential,1.0000,1,8650752,4096,1
1773186261.7942379,adaptive,/big.txt,8650752,65536,sequential,1.0000,1,8716288,4096,1
1773186261.7943199,adaptive,/big.txt,8716288,65536,sequential,1.0000,1,8781824,4096,1
1773186261.794396,adaptive,/big.txt,8781824,65536,sequential,1.0000,1,8847360,4096,1
1773186261.7944682,adaptive,/big.txt,8847360,65536,sequential,1.0000,1,8912896,4096,1
1773186261.794543,adaptive,/big.txt,8912896,65536,sequential,1.0000,1,8978432,4096,1
1773186261.7946181,adaptive,/big.txt,8978432,65536,sequential,1.0000,1,9043968,4096,1
1773186261.794691,adaptive,/big.txt,9043968,65536,sequential,1.0000,1,9109504,4096,1
1773186261.7947671,adaptive,/big.txt,9109504,65536,sequential,1.0000,1,9175040,4096,1
1773186261.79484,adaptive,/big.txt,9175040,65536,sequential,1.0000,1,9240576,4096,1
1773186261.794912,adaptive,/big.txt,9240576,65536,sequential,1.0000,1,9306112,4096,1
1773186261.795004,adaptive,/big.txt,9306112,65536,sequential,1.0000,1,9371648,4096,1
