timestamp,mode,path,offset,size,phase,confidence,prefetch,prefetch_offset,prefetch_size
1772045157.470911,none,/big.txt,983040,40960,sequential,1.0000,0,,
1772045157.470997,none,/big.txt,1024000,0,sequential,1.0000,0,,
1772045160.500167,none,/big.txt,0,65536,unknown,0.0000,0,,
1772045160.500531,none,/big.txt,65536,65536,sequential,1.0000,0,,
1772045160.500782,none,/big.txt,131072,65536,sequential,1.0000,0,,
1772045160.500989,none,/big.txt,196608,65536,sequential,1.0000,0,,
1772045160.501195,none,/big.txt,262144,65536,sequential,1.0000,0,,
1772045160.501392,none,/big.txt,327680,65536,sequential,1.0000,0,,
1772045160.501581,none,/big.txt,393216,65536,sequential,1.0000,0,,
1772045160.501747,none,/big.txt,458752,65536,sequential,1.0000,0,,
1772045160.501915,none,/big.txt,524288,65536,sequential,1.0000,0,,
1772045160.50211,none,/big.txt,589824,65536,sequential,1.0000,0,,
1772045160.502378,none,/big.txt,655360,65536,sequential,1.0000,0,,
1772045160.502657,none,/big.txt,720896,65536,sequential,1.0000,0,,
1772045160.502887,none,/big.txt,786432,65536,sequential,1.0000,0,,
1772045160.503296,none,/big.txt,851968,65536,sequential,1.0000,0,,
1772045160.503659,none,/big.txt,917504,65536,sequential,1.0000,0,,
1772045160.50389,none,/big.txt,983040,40960,sequential,1.0000,0,,
1772045160.50409,none,/big.txt,1024000,0,sequential,1.0000,0,,
1772045160.508613,none,/big.txt,20480,4096,irregular,0.7500,0,,
1772045160.511968,none,/big.txt,491520,4096,irregular,0.5000,0,,
1772045160.514774,none,/big.txt,172032,4096,irregular,0.2500,0,,
1772045160.517494,none,/big.txt,1228800,0,irregular,0.0000,0,,
1772045160.519937,none,/big.txt,69632,4096,irregular,0.0000,0,,
1772045160.522347,none,/big.txt,1024000,0,irregular,0.0000,0,,
1772045160.5246131,none,/big.txt,360448,4096,irregular,0.0000,0,,
1772045160.526894,none,/big.txt,778240,4096,irregular,0.0000,0,,
1772045160.529014,none,/big.txt,245760,4096,irregular,0.0000,0,,
1772045160.531032,none,/big.txt,40960,4096,irregular,0.0000,0,,
1772045160.53305,none,/big.txt,0,65536,irregular,0.0000,0,,
1772045160.533186,none,/big.txt,65536,65536,irregular,0.2500,0,,
1772045160.5333061,none,/big.txt,131072,65536,irregular,0.5000,0,,
1772045160.533421,none,/big.txt,196608,65536,irregular,0.7500,0,,
1772045160.5335271,none,/big.txt,262144,65536,sequential,1.0000,0,,
1772045160.533694,none,/big.txt,327680,65536,sequential,1.0000,0,,
1772045160.5338082,none,/big.txt,393216,65536,sequential,1.0000,0,,
1772045160.533921,none,/big.txt,458752,65536,sequential,1.0000,0,,
1772045160.5340202,none,/big.txt,524288,65536,sequential,1.0000,0,,
1772045160.534143,none,/big.txt,589824,65536,sequential,1.0000,0,,
1772045160.534255,none,/big.txt,655360,65536,sequential,1.0000,0,,
1772045160.534369,none,/big.txt,720896,65536,sequential,1.0000,0,,
1772045160.534475,none,/big.txt,786432,65536,sequential,1.0000,0,,
1772045160.534585,none,/big.txt,851968,65536,sequential,1.0000,0,,
1772045160.534697,none,/big.txt,917504,65536,sequential,1.0000,0,,
1772045160.534805,none,/big.txt,983040,40960,sequential,1.0000,0,,
1772045160.534923,none,/big.txt,1024000,0,sequential,1.0000,0,,
1772045254.951206,baseline,/big.txt,0,65536,unknown,0.0000,1,65536,4096
1772045254.951621,baseline,/big.txt,65536,65536,sequential,1.0000,1,131072,4096
1772045254.951892,baseline,/big.txt,131072,65536,sequential,1.0000,1,196608,4096
1772045254.952084,baseline,/big.txt,196608,65536,sequential,1.0000,1,262144,4096
1772045254.9524941,baseline,/big.txt,262144,65536,sequential,1.0000,1,327680,4096
1772045254.952638,baseline,/big.txt,327680,65536,sequential,1.0000,1,393216,4096
1772045254.952765,baseline,/big.txt,393216,65536,sequential,1.0000,1,458752,4096
1772045254.95294,baseline,/big.txt,458752,65536,sequential,1.0000,1,524288,4096
1772045254.953183,baseline,/big.txt,524288,65536,sequential,1.0000,1,589824,4096
1772045254.953335,baseline,/big.txt,589824,65536,sequential,1.0000,1,655360,4096
1772045254.9534888,baseline,/big.txt,655360,65536,sequential,1.0000,1,720896,4096
1772045254.9536908,baseline,/big.txt,720896,65536,sequential,1.0000,1,786432,4096
1772045254.953831,baseline,/big.txt,786432,65536,sequential,1.0000,1,851968,4096
1772045254.953971,baseline,/big.txt,851968,65536,sequential,1.0000,1,917504,4096
1772045254.954103,baseline,/big.txt,917504,65536,sequential,1.0000,1,983040,4096
1772045254.954227,baseline,/big.txt,983040,40960,sequential,1.0000,1,1024000,4096
1772045254.9543319,baseline,/big.txt,1024000,0,sequential,1.0000,0,,
1772045257.9854221,baseline,/big.txt,0,65536,unknown,0.0000,1,65536,4096
1772045257.985853,baseline,/big.txt,65536,65536,sequential,1.0000,1,131072,4096
1772045257.986155,baseline,/big.txt,131072,65536,sequential,1.0000,1,196608,4096
1772045257.986502,baseline,/big.txt,196608,65536,sequential,1.0000,1,262144,4096
1772045257.986885,baseline,/big.txt,262144,65536,sequential,1.0000,1,327680,4096
1772045257.9871511,baseline,/big.txt,327680,65536,sequential,1.0000,1,393216,4096
1772045257.987426,baseline,/big.txt,393216,65536,sequential,1.0000,1,458752,4096
1772045257.987674,baseline,/big.txt,458752,65536,sequential,1.0000,1,524288,4096
1772045257.9879181,baseline,/big.txt,524288,65536,sequential,1.0000,1,589824,4096
1772045257.9882581,baseline,/big.txt,589824,65536,sequential,1.0000,1,655360,4096
1772045257.9885209,baseline,/big.txt,655360,65536,sequential,1.0000,1,720896,4096
1772045257.9887612,baseline,/big.txt,720896,65536,sequential,1.0000,1,786432,4096
1772045257.989011,baseline,/big.txt,786432,65536,sequential,1.0000,1,851968,4096
1772045257.989237,baseline,/big.txt,851968,65536,sequential,1.0000,1,917504,4096
1772045257.989492,baseline,/big.txt,917504,65536,sequential,1.0000,1,983040,4096
