seq,timestamp,path,offset,size
1,1770208788.539663,/big.txt,20480,4096
2,1770208788.542023,/big.txt,491520,4096
3,1770208788.54411,/big.txt,172032,4096
4,1770208788.546237,/big.txt,1228800,0
5,1770208788.5482318,/big.txt,69632,4096
6,1770208788.550158,/big.txt,1024000,0
7,1770208788.5522828,/big.txt,360448,4096
8,1770208788.554195,/big.txt,778240,4096
9,1770208788.555938,/big.txt,245760,4096
10,1770208788.55763,/big.txt,40960,4096
11,1770208788.559246,/big.txt,1126400,0
12,1770208788.560883,/big.txt,135168,4096
13,1770208788.562559,/big.txt,655360,4096
14,1770208788.564189,/big.txt,860160,4096
15,1770208788.565721,/big.txt,389120,4096
