run_index,run_label,mode,workload,timestamp,path,offset,size,phase,confidence,decay_rate,seek_delta,prefetch,prefetch_offset,prefetch_size,prefetch_depth,cache_hit,false_negative
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.841547,/big.txt,14852096,4096,irregular,0.7500,0.2500,2097152,0,,,1,-1,0
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.8429163,/big.txt,14856192,4096,irregular,0.7500,0.0000,0,0,,,1,-1,0
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.8442962,/big.txt,14860288,4096,irregular,0.7500,0.0000,0,0,,,1,-1,0
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.8456786,/big.txt,14864384,4096,irregular,0.7500,0.0000,0,0,,,1,-1,0
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.8477933,/big.txt,14868480,4096,sequential,1.0000,0.0000,0,0,,,1,-1,0
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.850549,/big.txt,14872576,4096,sequential,1.0000,0.0000,0,0,,,1,-1,0
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.8533528,/big.txt,16973824,4096,irregular,0.7500,0.2500,2097152,0,,,1,-1,0
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.8561866,/big.txt,16977920,4096,irregular,0.7500,0.0000,0,0,,,1,-1,0
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.8589041,/big.txt,16982016,4096,irregular,0.7500,0.0000,0,0,,,1,-1,0
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.8602796,/big.txt,16986112,4096,irregular,0.7500,0.0000,0,0,,,1,-1,0
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.861683,/big.txt,16990208,4096,sequential,1.0000,0.0000,0,0,,,1,-1,0
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.8630738,/big.txt,16994304,4096,sequential,1.0000,0.0000,0,0,,,1,-1,0
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.8644502,/big.txt,19095552,4096,irregular,0.7500,0.2500,2097152,0,,,1,-1,0
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.8658378,/big.txt,19099648,4096,irregular,0.7500,0.0000,0,0,,,1,-1,0
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.867229,/big.txt,19103744,4096,irregular,0.7500,0.0000,0,0,,,1,-1,0
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.8686118,/big.txt,19107840,4096,irregular,0.7500,0.0000,0,0,,,1,-1,0
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.8700047,/big.txt,19111936,4096,sequential,1.0000,0.0000,0,0,,,1,-1,0
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.8713968,/big.txt,19116032,4096,sequential,1.0000,0.0000,0,0,,,1,-1,0
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.8727665,/big.txt,21217280,4096,irregular,0.7500,0.2500,2097152,0,,,1,-1,0
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.874144,/big.txt,21221376,4096,irregular,0.7500,0.0000,0,0,,,1,-1,0
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.875537,/big.txt,21225472,4096,irregular,0.7500,0.0000,0,0,,,1,-1,0
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.876925,/big.txt,21229568,4096,irregular,0.7500,0.0000,0,0,,,1,-1,0
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.8782976,/big.txt,21233664,4096,sequential,1.0000,0.0000,0,0,,,1,-1,0
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.879725,/big.txt,21237760,4096,sequential,1.0000,0.0000,0,0,,,1,-1,0
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.8811095,/big.txt,23339008,4096,irregular,0.7500,0.2500,2097152,0,,,1,-1,0
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.8825042,/big.txt,23343104,4096,irregular,0.7500,0.0000,0,0,,,1,-1,0
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.8838933,/big.txt,23347200,4096,irregular,0.7500,0.0000,0,0,,,1,-1,0
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.885278,/big.txt,23351296,4096,irregular,0.7500,0.0000,0,0,,,1,-1,0
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.8866615,/big.txt,23355392,4096,sequential,1.0000,0.0000,0,0,,,1,-1,0
95,095_none_seek_suppression_run15,none,seek_suppression,1778267821.8880982,/big.txt,23359488,4096,sequential,1.0000,0.0000,0,0,,,1,-1,0
