seq,timestamp,path,offset,size
16141,1773127565.6824625,/big.txt,20480,4096
16142,1773127565.6856241,/big.txt,491520,4096
16143,1773127565.688382,/big.txt,172032,4096
16144,1773127565.690758,/big.txt,1228800,4096
16145,1773127565.6932201,/big.txt,69632,4096
16146,1773127565.6957161,/big.txt,1024000,4096
16147,1773127565.6980948,/big.txt,360448,4096
16148,1773127565.7004964,/big.txt,778240,4096
16149,1773127565.7028258,/big.txt,245760,4096
16150,1773127565.7051342,/big.txt,40960,4096
16151,1773127565.7075558,/big.txt,1126400,4096
16152,1773127565.7099743,/big.txt,135168,4096
16153,1773127565.7123842,/big.txt,655360,4096
16154,1773127565.714662,/big.txt,860160,4096
16155,1773127565.7168999,/big.txt,389120,4096
