timestamp,mode,path,offset,size,phase,confidence,prefetch,prefetch_offset,prefetch_size
1770207888.0084338,none,/big.txt,0,65536,unknown,0.0000,0,,
1770207888.008775,none,/big.txt,65536,65536,sequential,1.0000,0,,
1770207888.00898,none,/big.txt,131072,65536,sequential,1.0000,0,,
1770207888.0091588,none,/big.txt,196608,65536,sequential,1.0000,0,,
1770207888.009299,none,/big.txt,262144,65536,sequential,1.0000,0,,
1770207888.0094311,none,/big.txt,327680,65536,sequential,1.0000,0,,
1770207888.009645,none,/big.txt,393216,65536,sequential,1.0000,0,,
1770207888.009826,none,/big.txt,458752,65536,sequential,1.0000,0,,
1770207888.0099578,none,/big.txt,524288,65536,sequential,1.0000,0,,
1770207888.010143,none,/big.txt,589824,65536,sequential,1.0000,0,,
1770207888.010279,none,/big.txt,655360,65536,sequential,1.0000,0,,
1770207888.01042,none,/big.txt,720896,65536,sequential,1.0000,0,,
1770207888.010544,none,/big.txt,786432,65536,sequential,1.0000,0,,
1770207888.010664,none,/big.txt,851968,65536,sequential,1.0000,0,,
1770207888.010796,none,/big.txt,917504,65536,sequential,1.0000,0,,
1770207888.010941,none,/big.txt,983040,40960,sequential,1.0000,0,,
1770207888.011041,none,/big.txt,1024000,0,sequential,1.0000,0,,
