timestamp,mode,path,offset,size,phase,confidence,prefetch,prefetch_offset,prefetch_size
1770208580.594368,none,/big.txt,20480,4096,unknown,0.0000,0,,
1770208580.5976331,none,/big.txt,491520,4096,irregular,0.0000,0,,
1770208580.600215,none,/big.txt,172032,4096,irregular,0.0000,0,,
1770208580.602484,none,/big.txt,1228800,0,irregular,0.0000,0,,
1770208580.604676,none,/big.txt,69632,4096,irregular,0.0000,0,,
1770208580.606677,none,/big.txt,1024000,0,irregular,0.0000,0,,
1770208580.608587,none,/big.txt,360448,4096,irregular,0.0000,0,,
1770208580.6103811,none,/big.txt,778240,4096,irregular,0.0000,0,,
1770208580.612187,none,/big.txt,245760,4096,irregular,0.0000,0,,
1770208580.6138968,none,/big.txt,40960,4096,irregular,0.0000,0,,
1770208580.615655,none,/big.txt,1126400,0,irregular,0.0000,0,,
1770208580.6174772,none,/big.txt,135168,4096,irregular,0.0000,0,,
1770208580.619272,none,/big.txt,655360,4096,irregular,0.0000,0,,
1770208580.620935,none,/big.txt,860160,4096,irregular,0.0000,0,,
1770208580.6225321,none,/big.txt,389120,4096,irregular,0.0000,0,,
