timestamp,mode,path,offset,size,phase,confidence,prefetch,prefetch_offset,prefetch_size
1770209186.06394,none,/big.txt,0,65536,unknown,0.0000,0,,
1770209186.064254,none,/big.txt,65536,65536,sequential,1.0000,0,,
1770209186.0645068,none,/big.txt,131072,65536,sequential,1.0000,0,,
1770209186.064697,none,/big.txt,196608,65536,sequential,1.0000,0,,
1770209186.064848,none,/big.txt,262144,65536,sequential,1.0000,0,,
1770209186.0650182,none,/big.txt,327680,65536,sequential,1.0000,0,,
1770209186.06521,none,/big.txt,393216,65536,sequential,1.0000,0,,
1770209186.065439,none,/big.txt,458752,65536,sequential,1.0000,0,,
1770209186.0656588,none,/big.txt,524288,65536,sequential,1.0000,0,,
1770209186.06583,none,/big.txt,589824,65536,sequential,1.0000,0,,
1770209186.0660238,none,/big.txt,655360,65536,sequential,1.0000,0,,
1770209186.0661492,none,/big.txt,720896,65536,sequential,1.0000,0,,
1770209186.0663419,none,/big.txt,786432,65536,sequential,1.0000,0,,
1770209186.066496,none,/big.txt,851968,65536,sequential,1.0000,0,,
1770209186.066619,none,/big.txt,917504,65536,sequential,1.0000,0,,
1770209186.066748,none,/big.txt,983040,40960,sequential,1.0000,0,,
1770209186.066859,none,/big.txt,1024000,0,sequential,1.0000,0,,
1770209186.069427,none,/big.txt,20480,4096,irregular,0.7500,0,,
1770209186.071533,none,/big.txt,491520,4096,irregular,0.5000,0,,
1770209186.073431,none,/big.txt,172032,4096,irregular,0.2500,0,,
1770209186.075349,none,/big.txt,1228800,0,irregular,0.0000,0,,
1770209186.077086,none,/big.txt,69632,4096,irregular,0.0000,0,,
1770209186.078897,none,/big.txt,1024000,0,irregular,0.0000,0,,
1770209186.080628,none,/big.txt,360448,4096,irregular,0.0000,0,,
1770209186.0824618,none,/big.txt,778240,4096,irregular,0.0000,0,,
1770209186.0841448,none,/big.txt,245760,4096,irregular,0.0000,0,,
1770209186.085855,none,/big.txt,40960,4096,irregular,0.0000,0,,
1770209186.0875509,none,/big.txt,0,65536,irregular,0.0000,0,,
1770209186.0876422,none,/big.txt,65536,65536,irregular,0.2500,0,,
1770209186.087714,none,/big.txt,131072,65536,irregular,0.5000,0,,
1770209186.08783,none,/big.txt,196608,65536,irregular,0.7500,0,,
1770209186.087918,none,/big.txt,262144,65536,sequential,1.0000,0,,
1770209186.088004,none,/big.txt,327680,65536,sequential,1.0000,0,,
1770209186.088084,none,/big.txt,393216,65536,sequential,1.0000,0,,
1770209186.088164,none,/big.txt,458752,65536,sequential,1.0000,0,,
1770209186.088248,none,/big.txt,524288,65536,sequential,1.0000,0,,
1770209186.088328,none,/big.txt,589824,65536,sequential,1.0000,0,,
1770209186.088405,none,/big.txt,655360,65536,sequential,1.0000,0,,
1770209186.08848,none,/big.txt,720896,65536,sequential,1.0000,0,,
1770209186.0885482,none,/big.txt,786432,65536,sequential,1.0000,0,,
1770209186.0886168,none,/big.txt,851968,65536,sequential,1.0000,0,,
1770209186.088693,none,/big.txt,917504,65536,sequential,1.0000,0,,
1770209186.088773,none,/big.txt,983040,40960,sequential,1.0000,0,,
1770209186.0888488,none,/big.txt,1024000,0,sequential,1.0000,0,,
