timestamp,mode,path,offset,size,phase,confidence,prefetch,prefetch_offset,prefetch_size
1770208225.533112,baseline,/big.txt,0,65536,unknown,0.0000,1,65536,4096
1770208225.53334,baseline,/big.txt,65536,65536,sequential,1.0000,1,131072,4096
1770208225.533516,baseline,/big.txt,131072,65536,sequential,1.0000,1,196608,4096
1770208225.533646,baseline,/big.txt,196608,65536,sequential,1.0000,1,262144,4096
1770208225.5338,baseline,/big.txt,262144,65536,sequential,1.0000,1,327680,4096
1770208225.533924,baseline,/big.txt,327680,65536,sequential,1.0000,1,393216,4096
1770208225.534121,baseline,/big.txt,393216,65536,sequential,1.0000,1,458752,4096
1770208225.534266,baseline,/big.txt,458752,65536,sequential,1.0000,1,524288,4096
1770208225.534476,baseline,/big.txt,524288,65536,sequential,1.0000,1,589824,4096
1770208225.53464,baseline,/big.txt,589824,65536,sequential,1.0000,1,655360,4096
1770208225.534771,baseline,/big.txt,655360,65536,sequential,1.0000,1,720896,4096
1770208225.534899,baseline,/big.txt,720896,65536,sequential,1.0000,1,786432,4096
1770208225.5350442,baseline,/big.txt,786432,65536,sequential,1.0000,1,851968,4096
1770208225.535191,baseline,/big.txt,851968,65536,sequential,1.0000,1,917504,4096
1770208225.5353348,baseline,/big.txt,917504,65536,sequential,1.0000,1,983040,4096
1770208225.535497,baseline,/big.txt,983040,40960,sequential,1.0000,1,1024000,4096
1770208225.535852,baseline,/big.txt,1024000,0,sequential,1.0000,0,,
