timestamp,mode,path,offset,size,phase,confidence,prefetch,prefetch_offset,prefetch_size
1770209532.716191,adaptive,/big.txt,0,65536,unknown,0.0000,0,,
1770209532.71648,adaptive,/big.txt,65536,65536,sequential,1.0000,1,131072,4096
1770209532.716671,adaptive,/big.txt,131072,65536,sequential,1.0000,1,196608,4096
1770209532.716822,adaptive,/big.txt,196608,65536,sequential,1.0000,1,262144,4096
1770209532.717099,adaptive,/big.txt,262144,65536,sequential,1.0000,1,327680,4096
1770209532.717344,adaptive,/big.txt,327680,65536,sequential,1.0000,1,393216,4096
1770209532.717505,adaptive,/big.txt,393216,65536,sequential,1.0000,1,458752,4096
1770209532.7176661,adaptive,/big.txt,458752,65536,sequential,1.0000,1,524288,4096
1770209532.7178082,adaptive,/big.txt,524288,65536,sequential,1.0000,1,589824,4096
1770209532.717949,adaptive,/big.txt,589824,65536,sequential,1.0000,1,655360,4096
1770209532.718126,adaptive,/big.txt,655360,65536,sequential,1.0000,1,720896,4096
1770209532.718274,adaptive,/big.txt,720896,65536,sequential,1.0000,1,786432,4096
1770209532.718407,adaptive,/big.txt,786432,65536,sequential,1.0000,1,851968,4096
1770209532.718549,adaptive,/big.txt,851968,65536,sequential,1.0000,1,917504,4096
1770209532.7186859,adaptive,/big.txt,917504,65536,sequential,1.0000,1,983040,4096
1770209532.7189078,adaptive,/big.txt,983040,40960,sequential,1.0000,1,1024000,4096
1770209532.719035,adaptive,/big.txt,1024000,0,sequential,1.0000,0,,
1770209532.721729,adaptive,/big.txt,20480,4096,irregular,0.7500,0,,
1770209532.723871,adaptive,/big.txt,491520,4096,irregular,0.5000,0,,
1770209532.726224,adaptive,/big.txt,172032,4096,irregular,0.2500,0,,
1770209532.728095,adaptive,/big.txt,1228800,0,irregular,0.0000,0,,
1770209532.7298691,adaptive,/big.txt,69632,4096,irregular,0.0000,0,,
1770209532.732107,adaptive,/big.txt,1024000,0,irregular,0.0000,0,,
1770209532.734049,adaptive,/big.txt,360448,4096,irregular,0.0000,0,,
1770209532.7356842,adaptive,/big.txt,778240,4096,irregular,0.0000,0,,
1770209532.737344,adaptive,/big.txt,245760,4096,irregular,0.0000,0,,
1770209532.738836,adaptive,/big.txt,40960,4096,irregular,0.0000,0,,
1770209532.7404401,adaptive,/big.txt,0,65536,irregular,0.0000,0,,
1770209532.740535,adaptive,/big.txt,65536,65536,irregular,0.2500,0,,
1770209532.740654,adaptive,/big.txt,131072,65536,irregular,0.5000,0,,
1770209532.740746,adaptive,/big.txt,196608,65536,irregular,0.7500,0,,
1770209532.740853,adaptive,/big.txt,262144,65536,sequential,1.0000,1,327680,4096
1770209532.74095,adaptive,/big.txt,327680,65536,sequential,1.0000,1,393216,4096
1770209532.741049,adaptive,/big.txt,393216,65536,sequential,1.0000,1,458752,4096
1770209532.7411442,adaptive,/big.txt,458752,65536,sequential,1.0000,1,524288,4096
1770209532.7412422,adaptive,/big.txt,524288,65536,sequential,1.0000,1,589824,4096
1770209532.741337,adaptive,/big.txt,589824,65536,sequential,1.0000,1,655360,4096
1770209532.741429,adaptive,/big.txt,655360,65536,sequential,1.0000,1,720896,4096
1770209532.741533,adaptive,/big.txt,720896,65536,sequential,1.0000,1,786432,4096
1770209532.741639,adaptive,/big.txt,786432,65536,sequential,1.0000,1,851968,4096
1770209532.741735,adaptive,/big.txt,851968,65536,sequential,1.0000,1,917504,4096
1770209532.741827,adaptive,/big.txt,917504,65536,sequential,1.0000,1,983040,4096
1770209532.741921,adaptive,/big.txt,983040,40960,sequential,1.0000,1,1024000,4096
1770209532.741994,adaptive,/big.txt,1024000,0,sequential,1.0000,0,,
