1772039951.465614,baseline,/big.txt,0,65536,unknown,0.0000,1,65536,4096
1772039951.465812,baseline,/big.txt,65536,65536,sequential,1.0000,1,131072,4096
1772039951.465908,baseline,/big.txt,131072,65536,sequential,1.0000,1,196608,4096
1772039951.465997,baseline,/big.txt,196608,65536,sequential,1.0000,1,262144,4096
1772039951.466084,baseline,/big.txt,262144,65536,sequential,1.0000,1,327680,4096
1772039951.46617,baseline,/big.txt,327680,65536,sequential,1.0000,1,393216,4096
1772039951.4662569,baseline,/big.txt,393216,65536,sequential,1.0000,1,458752,4096
1772039951.4663382,baseline,/big.txt,458752,65536,sequential,1.0000,1,524288,4096
1772039951.4664152,baseline,/big.txt,524288,65536,sequential,1.0000,1,589824,4096
1772039951.466491,baseline,/big.txt,589824,65536,sequential,1.0000,1,655360,4096
1772039951.466579,baseline,/big.txt,655360,65536,sequential,1.0000,1,720896,4096
1772039951.466671,baseline,/big.txt,720896,65536,sequential,1.0000,1,786432,4096
1772039951.4667468,baseline,/big.txt,786432,65536,sequential,1.0000,1,851968,4096
1772039951.4668212,baseline,/big.txt,851968,65536,sequential,1.0000,1,917504,4096
1772039951.466897,baseline,/big.txt,917504,65536,sequential,1.0000,1,983040,4096
1772039951.466978,baseline,/big.txt,983040,40960,sequential,1.0000,1,1024000,4096
1772039951.46704,baseline,/big.txt,1024000,0,sequential,1.0000,0,,
1772039951.468599,baseline,/big.txt,20480,4096,irregular,0.7500,1,24576,4096
1772039951.470696,baseline,/big.txt,491520,4096,irregular,0.5000,1,495616,4096
1772039951.4726841,baseline,/big.txt,172032,4096,irregular,0.2500,1,176128,4096
1772039951.4741209,baseline,/big.txt,1228800,0,irregular,0.0000,0,,
1772039951.475424,baseline,/big.txt,69632,4096,irregular,0.0000,1,73728,4096
1772039951.476832,baseline,/big.txt,1024000,0,irregular,0.0000,0,,
1772039951.4781,baseline,/big.txt,360448,4096,irregular,0.0000,1,364544,4096
1772039951.479423,baseline,/big.txt,778240,4096,irregular,0.0000,1,782336,4096
1772039951.480777,baseline,/big.txt,245760,4096,irregular,0.0000,1,249856,4096
1772039951.482475,baseline,/big.txt,40960,4096,irregular,0.0000,1,45056,4096
1772039951.483964,baseline,/big.txt,0,65536,irregular,0.0000,1,65536,4096
1772039951.484086,baseline,/big.txt,65536,65536,irregular,0.2500,1,131072,4096
1772039951.4841769,baseline,/big.txt,131072,65536,irregular,0.5000,1,196608,4096
1772039951.4842591,baseline,/big.txt,196608,65536,irregular,0.7500,1,262144,4096
1772039951.4844,baseline,/big.txt,262144,65536,sequential,1.0000,1,327680,4096
1772039951.484493,baseline,/big.txt,327680,65536,sequential,1.0000,1,393216,4096
1772039951.4845781,baseline,/big.txt,393216,65536,sequential,1.0000,1,458752,4096
1772039951.484681,baseline,/big.txt,458752,65536,sequential,1.0000,1,524288,4096
1772039951.4847722,baseline,/big.txt,524288,65536,sequential,1.0000,1,589824,4096
1772039951.484864,baseline,/big.txt,589824,65536,sequential,1.0000,1,655360,4096
1772039951.484947,baseline,/big.txt,655360,65536,sequential,1.0000,1,720896,4096
1772039951.48503,baseline,/big.txt,720896,65536,sequential,1.0000,1,786432,4096
1772039951.485124,baseline,/big.txt,786432,65536,sequential,1.0000,1,851968,4096
1772039951.485211,baseline,/big.txt,851968,65536,sequential,1.0000,1,917504,4096
1772039951.4852989,baseline,/big.txt,917504,65536,sequential,1.0000,1,983040,4096
1772039951.485385,baseline,/big.txt,983040,40960,sequential,1.0000,1,1024000,4096
1772039951.485454,baseline,/big.txt,1024000,0,sequential,1.0000,0,,
