1772039873.07972,baseline,/big.txt,0,65536,unknown,0.0000,1,65536,4096
1772039873.08003,baseline,/big.txt,65536,65536,sequential,1.0000,1,131072,4096
1772039873.080272,baseline,/big.txt,131072,65536,sequential,1.0000,1,196608,4096
1772039873.080359,baseline,/big.txt,196608,65536,sequential,1.0000,1,262144,4096
1772039873.080746,baseline,/big.txt,262144,65536,sequential,1.0000,1,327680,4096
1772039873.080857,baseline,/big.txt,327680,65536,sequential,1.0000,1,393216,4096
1772039873.0809479,baseline,/big.txt,393216,65536,sequential,1.0000,1,458752,4096
1772039873.081046,baseline,/big.txt,458752,65536,sequential,1.0000,1,524288,4096
1772039873.081332,baseline,/big.txt,524288,65536,sequential,1.0000,1,589824,4096
1772039873.0816,baseline,/big.txt,589824,65536,sequential,1.0000,1,655360,4096
1772039873.08171,baseline,/big.txt,655360,65536,sequential,1.0000,1,720896,4096
1772039873.081865,baseline,/big.txt,720896,65536,sequential,1.0000,1,786432,4096
1772039873.081957,baseline,/big.txt,786432,65536,sequential,1.0000,1,851968,4096
1772039873.08204,baseline,/big.txt,851968,65536,sequential,1.0000,1,917504,4096
1772039873.0821388,baseline,/big.txt,917504,65536,sequential,1.0000,1,983040,4096
1772039873.082231,baseline,/big.txt,983040,40960,sequential,1.0000,1,1024000,4096
1772039873.082317,baseline,/big.txt,1024000,0,sequential,1.0000,0,,
1772039873.0844018,baseline,/big.txt,20480,4096,irregular,0.7500,1,24576,4096
1772039873.086036,baseline,/big.txt,491520,4096,irregular,0.5000,1,495616,4096
1772039873.087378,baseline,/big.txt,172032,4096,irregular,0.2500,1,176128,4096
1772039873.0888472,baseline,/big.txt,1228800,0,irregular,0.0000,0,,
1772039873.09023,baseline,/big.txt,69632,4096,irregular,0.0000,1,73728,4096
1772039873.09158,baseline,/big.txt,1024000,0,irregular,0.0000,0,,
1772039873.092978,baseline,/big.txt,360448,4096,irregular,0.0000,1,364544,4096
1772039873.094244,baseline,/big.txt,778240,4096,irregular,0.0000,1,782336,4096
1772039873.095577,baseline,/big.txt,245760,4096,irregular,0.0000,1,249856,4096
1772039873.097119,baseline,/big.txt,40960,4096,irregular,0.0000,1,45056,4096
1772039873.098547,baseline,/big.txt,0,65536,irregular,0.0000,1,65536,4096
1772039873.098685,baseline,/big.txt,65536,65536,irregular,0.2500,1,131072,4096
1772039873.098782,baseline,/big.txt,131072,65536,irregular,0.5000,1,196608,4096
1772039873.098885,baseline,/big.txt,196608,65536,irregular,0.7500,1,262144,4096
1772039873.098977,baseline,/big.txt,262144,65536,sequential,1.0000,1,327680,4096
1772039873.099071,baseline,/big.txt,327680,65536,sequential,1.0000,1,393216,4096
1772039873.099157,baseline,/big.txt,393216,65536,sequential,1.0000,1,458752,4096
1772039873.099243,baseline,/big.txt,458752,65536,sequential,1.0000,1,524288,4096
1772039873.099326,baseline,/big.txt,524288,65536,sequential,1.0000,1,589824,4096
1772039873.0994198,baseline,/big.txt,589824,65536,sequential,1.0000,1,655360,4096
1772039873.0995069,baseline,/big.txt,655360,65536,sequential,1.0000,1,720896,4096
1772039873.099589,baseline,/big.txt,720896,65536,sequential,1.0000,1,786432,4096
1772039873.0996768,baseline,/big.txt,786432,65536,sequential,1.0000,1,851968,4096
1772039873.099762,baseline,/big.txt,851968,65536,sequential,1.0000,1,917504,4096
1772039873.0998468,baseline,/big.txt,917504,65536,sequential,1.0000,1,983040,4096
1772039873.0999382,baseline,/big.txt,983040,40960,sequential,1.0000,1,1024000,4096
1772039873.100001,baseline,/big.txt,1024000,0,sequential,1.0000,0,,
