175,1772039902.7353768,/big.txt,0,65536
176,1772039902.735616,/big.txt,65536,65536
177,1772039902.735778,/big.txt,131072,65536
178,1772039902.735868,/big.txt,196608,65536
179,1772039902.735955,/big.txt,262144,65536
180,1772039902.736038,/big.txt,327680,65536
181,1772039902.7361228,/big.txt,393216,65536
182,1772039902.736206,/big.txt,458752,65536
183,1772039902.7362812,/big.txt,524288,65536
184,1772039902.7363572,/big.txt,589824,65536
185,1772039902.7364302,/big.txt,655360,65536
186,1772039902.736516,/big.txt,720896,65536
187,1772039902.736606,/big.txt,786432,65536
188,1772039902.736681,/big.txt,851968,65536
189,1772039902.736755,/big.txt,917504,65536
190,1772039902.736832,/big.txt,983040,40960
191,1772039902.736907,/big.txt,1024000,0
192,1772039902.7384279,/big.txt,20480,4096
193,1772039902.7405388,/big.txt,491520,4096
194,1772039902.7422988,/big.txt,172032,4096
195,1772039902.74381,/big.txt,1228800,0
196,1772039902.745255,/big.txt,69632,4096
197,1772039902.7465842,/big.txt,1024000,0
198,1772039902.747894,/big.txt,360448,4096
199,1772039902.749235,/big.txt,778240,4096
200,1772039902.7506828,/big.txt,245760,4096
201,1772039902.7521842,/big.txt,40960,4096
202,1772039902.7536662,/big.txt,0,65536
203,1772039902.75381,/big.txt,65536,65536
204,1772039902.753921,/big.txt,131072,65536
205,1772039902.754026,/big.txt,196608,65536
206,1772039902.754129,/big.txt,262144,65536
207,1772039902.75423,/big.txt,327680,65536
208,1772039902.754345,/big.txt,393216,65536
209,1772039902.7544699,/big.txt,458752,65536
210,1772039902.754556,/big.txt,524288,65536
211,1772039902.7546391,/big.txt,589824,65536
212,1772039902.754719,/big.txt,655360,65536
213,1772039902.7548091,/big.txt,720896,65536
214,1772039902.7549062,/big.txt,786432,65536
215,1772039902.754993,/big.txt,851968,65536
216,1772039902.755079,/big.txt,917504,65536
217,1772039902.755163,/big.txt,983040,40960
218,1772039902.755253,/big.txt,1024000,0
