185,1772040380.361432,/big.txt,0,65536
186,1772040380.361799,/big.txt,65536,65536
187,1772040380.3619268,/big.txt,131072,65536
188,1772040380.362165,/big.txt,196608,65536
189,1772040380.362268,/big.txt,262144,65536
190,1772040380.362507,/big.txt,327680,65536
191,1772040380.362605,/big.txt,393216,65536
192,1772040380.362848,/big.txt,458752,65536
193,1772040380.3629491,/big.txt,524288,65536
194,1772040380.3630772,/big.txt,589824,65536
195,1772040380.3632698,/big.txt,655360,65536
196,1772040380.363536,/big.txt,720896,65536
197,1772040380.363669,/big.txt,786432,65536
198,1772040380.363771,/big.txt,851968,65536
199,1772040380.363882,/big.txt,917504,65536
200,1772040380.363997,/big.txt,983040,40960
201,1772040380.364164,/big.txt,1024000,0
202,1772040380.3664708,/big.txt,20480,4096
203,1772040380.368143,/big.txt,491520,4096
204,1772040380.369645,/big.txt,172032,4096
205,1772040380.3711371,/big.txt,1228800,0
206,1772040380.3726861,/big.txt,69632,4096
207,1772040380.3740969,/big.txt,1024000,0
208,1772040380.375372,/big.txt,360448,4096
209,1772040380.3766122,/big.txt,778240,4096
210,1772040380.378007,/big.txt,245760,4096
211,1772040380.379286,/big.txt,40960,4096
212,1772040380.380676,/big.txt,0,65536
213,1772040380.380764,/big.txt,65536,65536
214,1772040380.380841,/big.txt,131072,65536
215,1772040380.380942,/big.txt,196608,65536
216,1772040380.3810701,/big.txt,262144,65536
217,1772040380.381196,/big.txt,327680,65536
218,1772040380.381307,/big.txt,393216,65536
219,1772040380.381398,/big.txt,458752,65536
220,1772040380.381488,/big.txt,524288,65536
221,1772040380.381581,/big.txt,589824,65536
222,1772040380.381674,/big.txt,655360,65536
223,1772040380.3817651,/big.txt,720896,65536
224,1772040380.381857,/big.txt,786432,65536
225,1772040380.381942,/big.txt,851968,65536
226,1772040380.382028,/big.txt,917504,65536
227,1772040380.382123,/big.txt,983040,40960
228,1772040380.3822122,/big.txt,1024000,0
