1772039902.735539,baseline,/big.txt,0,65536,unknown,0.0000,1,65536,4096
1772039902.735727,baseline,/big.txt,65536,65536,sequential,1.0000,1,131072,4096
1772039902.735821,baseline,/big.txt,131072,65536,sequential,1.0000,1,196608,4096
1772039902.735908,baseline,/big.txt,196608,65536,sequential,1.0000,1,262144,4096
1772039902.7359948,baseline,/big.txt,262144,65536,sequential,1.0000,1,327680,4096
1772039902.736078,baseline,/big.txt,327680,65536,sequential,1.0000,1,393216,4096
1772039902.736164,baseline,/big.txt,393216,65536,sequential,1.0000,1,458752,4096
1772039902.7362409,baseline,/big.txt,458752,65536,sequential,1.0000,1,524288,4096
1772039902.7363148,baseline,/big.txt,524288,65536,sequential,1.0000,1,589824,4096
1772039902.7363908,baseline,/big.txt,589824,65536,sequential,1.0000,1,655360,4096
1772039902.736468,baseline,/big.txt,655360,65536,sequential,1.0000,1,720896,4096
1772039902.736566,baseline,/big.txt,720896,65536,sequential,1.0000,1,786432,4096
1772039902.7366421,baseline,/big.txt,786432,65536,sequential,1.0000,1,851968,4096
1772039902.736715,baseline,/big.txt,851968,65536,sequential,1.0000,1,917504,4096
1772039902.736789,baseline,/big.txt,917504,65536,sequential,1.0000,1,983040,4096
1772039902.736869,baseline,/big.txt,983040,40960,sequential,1.0000,1,1024000,4096
1772039902.7369301,baseline,/big.txt,1024000,0,sequential,1.0000,0,,
1772039902.738477,baseline,/big.txt,20480,4096,irregular,0.7500,1,24576,4096
1772039902.740604,baseline,/big.txt,491520,4096,irregular,0.5000,1,495616,4096
1772039902.742346,baseline,/big.txt,172032,4096,irregular,0.2500,1,176128,4096
1772039902.7438369,baseline,/big.txt,1228800,0,irregular,0.0000,0,,
1772039902.7453141,baseline,/big.txt,69632,4096,irregular,0.0000,1,73728,4096
1772039902.746614,baseline,/big.txt,1024000,0,irregular,0.0000,0,,
1772039902.747942,baseline,/big.txt,360448,4096,irregular,0.0000,1,364544,4096
1772039902.749281,baseline,/big.txt,778240,4096,irregular,0.0000,1,782336,4096
1772039902.750753,baseline,/big.txt,245760,4096,irregular,0.0000,1,249856,4096
1772039902.752237,baseline,/big.txt,40960,4096,irregular,0.0000,1,45056,4096
1772039902.7537332,baseline,/big.txt,0,65536,irregular,0.0000,1,65536,4096
1772039902.753862,baseline,/big.txt,65536,65536,irregular,0.2500,1,131072,4096
1772039902.75397,baseline,/big.txt,131072,65536,irregular,0.5000,1,196608,4096
1772039902.7540748,baseline,/big.txt,196608,65536,irregular,0.7500,1,262144,4096
1772039902.754171,baseline,/big.txt,262144,65536,sequential,1.0000,1,327680,4096
1772039902.754287,baseline,/big.txt,327680,65536,sequential,1.0000,1,393216,4096
1772039902.754422,baseline,/big.txt,393216,65536,sequential,1.0000,1,458752,4096
1772039902.754511,baseline,/big.txt,458752,65536,sequential,1.0000,1,524288,4096
1772039902.7545931,baseline,/big.txt,524288,65536,sequential,1.0000,1,589824,4096
1772039902.7546759,baseline,/big.txt,589824,65536,sequential,1.0000,1,655360,4096
1772039902.7547562,baseline,/big.txt,655360,65536,sequential,1.0000,1,720896,4096
1772039902.754855,baseline,/big.txt,720896,65536,sequential,1.0000,1,786432,4096
1772039902.754945,baseline,/big.txt,786432,65536,sequential,1.0000,1,851968,4096
1772039902.755033,baseline,/big.txt,851968,65536,sequential,1.0000,1,917504,4096
1772039902.755116,baseline,/big.txt,917504,65536,sequential,1.0000,1,983040,4096
1772039902.7552042,baseline,/big.txt,983040,40960,sequential,1.0000,1,1024000,4096
1772039902.755285,baseline,/big.txt,1024000,0,sequential,1.0000,0,,
