219,1772039951.4654531,/big.txt,0,65536
220,1772039951.4656901,/big.txt,65536,65536
221,1772039951.465864,/big.txt,131072,65536
222,1772039951.4659562,/big.txt,196608,65536
223,1772039951.466044,/big.txt,262144,65536
224,1772039951.46613,/big.txt,327680,65536
225,1772039951.466215,/big.txt,393216,65536
226,1772039951.466302,/big.txt,458752,65536
227,1772039951.4663801,/big.txt,524288,65536
228,1772039951.4664571,/big.txt,589824,65536
229,1772039951.466532,/big.txt,655360,65536
230,1772039951.466628,/big.txt,720896,65536
231,1772039951.466712,/big.txt,786432,65536
232,1772039951.466788,/big.txt,851968,65536
233,1772039951.466862,/big.txt,917504,65536
234,1772039951.46694,/big.txt,983040,40960
235,1772039951.467017,/big.txt,1024000,0
236,1772039951.468527,/big.txt,20480,4096
237,1772039951.470585,/big.txt,491520,4096
238,1772039951.472624,/big.txt,172032,4096
239,1772039951.474081,/big.txt,1228800,0
240,1772039951.475379,/big.txt,69632,4096
241,1772039951.476801,/big.txt,1024000,0
242,1772039951.47805,/big.txt,360448,4096
243,1772039951.4793758,/big.txt,778240,4096
244,1772039951.480726,/big.txt,245760,4096
245,1772039951.482409,/big.txt,40960,4096
246,1772039951.483905,/big.txt,0,65536
247,1772039951.4840379,/big.txt,65536,65536
248,1772039951.4841359,/big.txt,131072,65536
249,1772039951.4842198,/big.txt,196608,65536
250,1772039951.484331,/big.txt,262144,65536
251,1772039951.4844549,/big.txt,327680,65536
252,1772039951.4845388,/big.txt,393216,65536
253,1772039951.484633,/big.txt,458752,65536
254,1772039951.484729,/big.txt,524288,65536
255,1772039951.484821,/big.txt,589824,65536
256,1772039951.484909,/big.txt,655360,65536
257,1772039951.484993,/big.txt,720896,65536
258,1772039951.485078,/big.txt,786432,65536
259,1772039951.485173,/big.txt,851968,65536
260,1772039951.48526,/big.txt,917504,65536
261,1772039951.485346,/big.txt,983040,40960
262,1772039951.485427,/big.txt,1024000,0
