141,1772040354.556391,/big.txt,0,65536
142,1772040354.556603,/big.txt,65536,65536
143,1772040354.556791,/big.txt,131072,65536
144,1772040354.556875,/big.txt,196608,65536
145,1772040354.556952,/big.txt,262144,65536
146,1772040354.557037,/big.txt,327680,65536
147,1772040354.557121,/big.txt,393216,65536
148,1772040354.557205,/big.txt,458752,65536
149,1772040354.557281,/big.txt,524288,65536
150,1772040354.557356,/big.txt,589824,65536
151,1772040354.55743,/big.txt,655360,65536
152,1772040354.5575051,/big.txt,720896,65536
153,1772040354.557583,/big.txt,786432,65536
154,1772040354.557657,/big.txt,851968,65536
155,1772040354.557732,/big.txt,917504,65536
156,1772040354.557821,/big.txt,983040,40960
157,1772040354.557902,/big.txt,1024000,0
158,1772040354.559924,/big.txt,20480,4096
159,1772040354.561634,/big.txt,491520,4096
160,1772040354.563197,/big.txt,172032,4096
161,1772040354.5647511,/big.txt,1228800,0
162,1772040354.566242,/big.txt,69632,4096
163,1772040354.567564,/big.txt,1024000,0
164,1772040354.568896,/big.txt,360448,4096
165,1772040354.5703292,/big.txt,778240,4096
166,1772040354.57185,/big.txt,245760,4096
167,1772040354.5734332,/big.txt,40960,4096
168,1772040354.57481,/big.txt,0,65536
169,1772040354.57489,/big.txt,65536,65536
170,1772040354.574966,/big.txt,131072,65536
171,1772040354.5750499,/big.txt,196608,65536
172,1772040354.575144,/big.txt,262144,65536
173,1772040354.575239,/big.txt,327680,65536
174,1772040354.575333,/big.txt,393216,65536
175,1772040354.575419,/big.txt,458752,65536
176,1772040354.5755048,/big.txt,524288,65536
177,1772040354.5755892,/big.txt,589824,65536
178,1772040354.5756748,/big.txt,655360,65536
179,1772040354.575758,/big.txt,720896,65536
180,1772040354.575843,/big.txt,786432,65536
181,1772040354.57593,/big.txt,851968,65536
182,1772040354.5760179,/big.txt,917504,65536
183,1772040354.576114,/big.txt,983040,40960
184,1772040354.576192,/big.txt,1024000,0
