1772039207.824086,none,/big.txt,0,65536,unknown,0.0000,0,,
1772039207.824301,none,/big.txt,65536,65536,sequential,1.0000,0,,
1772039207.824739,none,/big.txt,131072,65536,sequential,1.0000,0,,
1772039207.825048,none,/big.txt,196608,65536,sequential,1.0000,0,,
1772039207.825231,none,/big.txt,262144,65536,sequential,1.0000,0,,
1772039207.825409,none,/big.txt,327680,65536,sequential,1.0000,0,,
1772039207.825567,none,/big.txt,393216,65536,sequential,1.0000,0,,
1772039207.82575,none,/big.txt,458752,65536,sequential,1.0000,0,,
1772039207.825968,none,/big.txt,524288,65536,sequential,1.0000,0,,
1772039207.8261151,none,/big.txt,589824,65536,sequential,1.0000,0,,
1772039207.826252,none,/big.txt,655360,65536,sequential,1.0000,0,,
1772039207.8263922,none,/big.txt,720896,65536,sequential,1.0000,0,,
1772039207.8265212,none,/big.txt,786432,65536,sequential,1.0000,0,,
1772039207.826669,none,/big.txt,851968,65536,sequential,1.0000,0,,
1772039207.826806,none,/big.txt,917504,65536,sequential,1.0000,0,,
1772039207.826931,none,/big.txt,983040,40960,sequential,1.0000,0,,
1772039207.827046,none,/big.txt,1024000,0,sequential,1.0000,0,,
1772039207.829777,none,/big.txt,20480,4096,irregular,0.7500,0,,
1772039207.8319292,none,/big.txt,491520,4096,irregular,0.5000,0,,
1772039207.833844,none,/big.txt,172032,4096,irregular,0.2500,0,,
1772039207.8357818,none,/big.txt,1228800,0,irregular,0.0000,0,,
1772039207.8375459,none,/big.txt,69632,4096,irregular,0.0000,0,,
1772039207.839336,none,/big.txt,1024000,0,irregular,0.0000,0,,
1772039207.8411782,none,/big.txt,360448,4096,irregular,0.0000,0,,
1772039207.8428411,none,/big.txt,778240,4096,irregular,0.0000,0,,
1772039207.844407,none,/big.txt,245760,4096,irregular,0.0000,0,,
1772039207.846056,none,/big.txt,40960,4096,irregular,0.0000,0,,
1772039207.847739,none,/big.txt,0,65536,irregular,0.0000,0,,
1772039207.8478432,none,/big.txt,65536,65536,irregular,0.2500,0,,
1772039207.847931,none,/big.txt,131072,65536,irregular,0.5000,0,,
1772039207.848035,none,/big.txt,196608,65536,irregular,0.7500,0,,
1772039207.8481228,none,/big.txt,262144,65536,sequential,1.0000,0,,
1772039207.8482182,none,/big.txt,327680,65536,sequential,1.0000,0,,
1772039207.848309,none,/big.txt,393216,65536,sequential,1.0000,0,,
1772039207.848392,none,/big.txt,458752,65536,sequential,1.0000,0,,
1772039207.848486,none,/big.txt,524288,65536,sequential,1.0000,0,,
1772039207.8485692,none,/big.txt,589824,65536,sequential,1.0000,0,,
1772039207.848653,none,/big.txt,655360,65536,sequential,1.0000,0,,
1772039207.84873,none,/big.txt,720896,65536,sequential,1.0000,0,,
1772039207.8488069,none,/big.txt,786432,65536,sequential,1.0000,0,,
1772039207.848883,none,/big.txt,851968,65536,sequential,1.0000,0,,
1772039207.848963,none,/big.txt,917504,65536,sequential,1.0000,0,,
1772039207.849044,none,/big.txt,983040,40960,sequential,1.0000,0,,
1772039207.849117,none,/big.txt,1024000,0,sequential,1.0000,0,,
