1772038452.3387399,none,/big.txt,20480,4096,unknown,0.0000,0,,
1772038452.341795,none,/big.txt,491520,4096,irregular,0.0000,0,,
1772038452.3444412,none,/big.txt,172032,4096,irregular,0.0000,0,,
1772038452.3464699,none,/big.txt,1228800,0,irregular,0.0000,0,,
1772038452.348536,none,/big.txt,69632,4096,irregular,0.0000,0,,
1772038452.350332,none,/big.txt,1024000,0,irregular,0.0000,0,,
1772038452.3523,none,/big.txt,360448,4096,irregular,0.0000,0,,
1772038452.354182,none,/big.txt,778240,4096,irregular,0.0000,0,,
1772038452.356061,none,/big.txt,245760,4096,irregular,0.0000,0,,
1772038452.357686,none,/big.txt,40960,4096,irregular,0.0000,0,,
1772038452.359304,none,/big.txt,1126400,0,irregular,0.0000,0,,
1772038452.361164,none,/big.txt,135168,4096,irregular,0.0000,0,,
1772038452.362954,none,/big.txt,655360,4096,irregular,0.0000,0,,
1772038452.364599,none,/big.txt,860160,4096,irregular,0.0000,0,,
1772038452.366173,none,/big.txt,389120,4096,irregular,0.0000,0,,
