46,1772038881.281109,/big.txt,20480,4096
47,1772038881.284432,/big.txt,491520,4096
48,1772038881.2869382,/big.txt,172032,4096
49,1772038881.289191,/big.txt,1228800,0
50,1772038881.291328,/big.txt,69632,4096
51,1772038881.2935019,/big.txt,1024000,0
52,1772038881.295416,/big.txt,360448,4096
53,1772038881.2973251,/big.txt,778240,4096
54,1772038881.299107,/big.txt,245760,4096
55,1772038881.30081,/big.txt,40960,4096
56,1772038881.302491,/big.txt,1126400,0
57,1772038881.304105,/big.txt,135168,4096
58,1772038881.305791,/big.txt,655360,4096
59,1772038881.307329,/big.txt,860160,4096
60,1772038881.309014,/big.txt,389120,4096
