52,1772040204.8322802,/big.txt,20480,4096
53,1772040204.833909,/big.txt,491520,4096
54,1772040204.83625,/big.txt,172032,4096
55,1772040204.837996,/big.txt,1228800,0
56,1772040204.839933,/big.txt,69632,4096
57,1772040204.841402,/big.txt,1024000,0
58,1772040204.842797,/big.txt,360448,4096
59,1772040204.844335,/big.txt,778240,4096
60,1772040204.8456461,/big.txt,245760,4096
61,1772040204.846957,/big.txt,40960,4096
62,1772040204.848216,/big.txt,1126400,0
63,1772040204.849529,/big.txt,135168,4096
64,1772040204.850998,/big.txt,655360,4096
65,1772040204.852321,/big.txt,860160,4096
66,1772040204.853771,/big.txt,389120,4096
