1772040240.030375,adaptive,/big.txt,20480,4096,unknown,0.0000,0,,
1772040240.03176,adaptive,/big.txt,491520,4096,irregular,0.0000,0,,
1772040240.033133,adaptive,/big.txt,172032,4096,irregular,0.0000,0,,
1772040240.034977,adaptive,/big.txt,1228800,0,irregular,0.0000,0,,
1772040240.0366569,adaptive,/big.txt,69632,4096,irregular,0.0000,0,,
1772040240.038199,adaptive,/big.txt,1024000,0,irregular,0.0000,0,,
1772040240.0398898,adaptive,/big.txt,360448,4096,irregular,0.0000,0,,
1772040240.041323,adaptive,/big.txt,778240,4096,irregular,0.0000,0,,
1772040240.0427892,adaptive,/big.txt,245760,4096,irregular,0.0000,0,,
1772040240.044103,adaptive,/big.txt,40960,4096,irregular,0.0000,0,,
1772040240.045475,adaptive,/big.txt,1126400,0,irregular,0.0000,0,,
1772040240.0466838,adaptive,/big.txt,135168,4096,irregular,0.0000,0,,
1772040240.048092,adaptive,/big.txt,655360,4096,irregular,0.0000,0,,
1772040240.049648,adaptive,/big.txt,860160,4096,irregular,0.0000,0,,
1772040240.0510771,adaptive,/big.txt,389120,4096,irregular,0.0000,0,,
