67,1772040240.0302348,/big.txt,20480,4096
68,1772040240.0317152,/big.txt,491520,4096
69,1772040240.033086,/big.txt,172032,4096
70,1772040240.0348969,/big.txt,1228800,0
71,1772040240.036617,/big.txt,69632,4096
72,1772040240.038162,/big.txt,1024000,0
73,1772040240.03985,/big.txt,360448,4096
74,1772040240.04128,/big.txt,778240,4096
75,1772040240.042756,/big.txt,245760,4096
76,1772040240.0440671,/big.txt,40960,4096
77,1772040240.045444,/big.txt,1126400,0
78,1772040240.046659,/big.txt,135168,4096
79,1772040240.04806,/big.txt,655360,4096
80,1772040240.049601,/big.txt,860160,4096
81,1772040240.051035,/big.txt,389120,4096
