16,1772038452.338541,/big.txt,20480,4096
17,1772038452.341716,/big.txt,491520,4096
18,1772038452.344364,/big.txt,172032,4096
19,1772038452.346422,/big.txt,1228800,0
20,1772038452.348486,/big.txt,69632,4096
21,1772038452.3502898,/big.txt,1024000,0
22,1772038452.352257,/big.txt,360448,4096
23,1772038452.354147,/big.txt,778240,4096
24,1772038452.356029,/big.txt,245760,4096
25,1772038452.3576498,/big.txt,40960,4096
26,1772038452.3592472,/big.txt,1126400,0
27,1772038452.3611252,/big.txt,135168,4096
28,1772038452.362921,/big.txt,655360,4096
29,1772038452.364567,/big.txt,860160,4096
30,1772038452.366142,/big.txt,389120,4096
