101,1772039820.623843,/big.txt,20480,4096
102,1772039820.625375,/big.txt,491520,4096
103,1772039820.6266491,/big.txt,172032,4096
104,1772039820.62873,/big.txt,1228800,0
105,1772039820.630545,/big.txt,69632,4096
106,1772039820.6322172,/big.txt,1024000,0
107,1772039820.6336849,/big.txt,360448,4096
108,1772039820.635157,/big.txt,778240,4096
109,1772039820.63644,/big.txt,245760,4096
110,1772039820.637922,/big.txt,40960,4096
111,1772039820.639362,/big.txt,1126400,0
112,1772039820.640762,/big.txt,135168,4096
113,1772039820.642231,/big.txt,655360,4096
114,1772039820.643601,/big.txt,860160,4096
115,1772039820.644903,/big.txt,389120,4096
