35,1772039697.076438,/big.txt,0,65536
36,1772039697.076677,/big.txt,65536,65536
37,1772039697.0768452,/big.txt,131072,65536
38,1772039697.076961,/big.txt,196608,65536
39,1772039697.077056,/big.txt,262144,65536
40,1772039697.077155,/big.txt,327680,65536
41,1772039697.0772538,/big.txt,393216,65536
42,1772039697.077353,/big.txt,458752,65536
43,1772039697.077446,/big.txt,524288,65536
44,1772039697.077537,/big.txt,589824,65536
45,1772039697.077646,/big.txt,655360,65536
46,1772039697.077756,/big.txt,720896,65536
47,1772039697.077844,/big.txt,786432,65536
48,1772039697.077931,/big.txt,851968,65536
49,1772039697.078021,/big.txt,917504,65536
50,1772039697.078112,/big.txt,983040,40960
51,1772039697.078204,/big.txt,1024000,0
