18,1772040046.691709,/big.txt,0,65536
19,1772040046.6919339,/big.txt,65536,65536
20,1772040046.692064,/big.txt,131072,65536
21,1772040046.692161,/big.txt,196608,65536
22,1772040046.6922638,/big.txt,262144,65536
23,1772040046.69237,/big.txt,327680,65536
24,1772040046.692458,/big.txt,393216,65536
25,1772040046.692557,/big.txt,458752,65536
26,1772040046.692652,/big.txt,524288,65536
27,1772040046.692752,/big.txt,589824,65536
28,1772040046.692863,/big.txt,655360,65536
29,1772040046.692957,/big.txt,720896,65536
30,1772040046.6930509,/big.txt,786432,65536
31,1772040046.693134,/big.txt,851968,65536
32,1772040046.693229,/big.txt,917504,65536
33,1772040046.69332,/big.txt,983040,40960
34,1772040046.6934059,/big.txt,1024000,0
