69,1772039754.474433,/big.txt,0,65536
70,1772039754.4749,/big.txt,65536,65536
71,1772039754.475011,/big.txt,131072,65536
72,1772039754.47525,/big.txt,196608,65536
73,1772039754.4753568,/big.txt,262144,65536
74,1772039754.475717,/big.txt,327680,65536
75,1772039754.475847,/big.txt,393216,65536
76,1772039754.476035,/big.txt,458752,65536
77,1772039754.476197,/big.txt,524288,65536
78,1772039754.476427,/big.txt,589824,65536
79,1772039754.4766212,/big.txt,655360,65536
80,1772039754.476724,/big.txt,720896,65536
81,1772039754.476854,/big.txt,786432,65536
82,1772039754.476963,/big.txt,851968,65536
83,1772039754.4770591,/big.txt,917504,65536
84,1772039754.477157,/big.txt,983040,40960
85,1772039754.477242,/big.txt,1024000,0
