seq,timestamp,path,offset,size
32186,1773186037.454475,/big.txt,20480,4096
32187,1773186037.459245,/big.txt,491520,4096
32188,1773186037.4628348,/big.txt,172032,4096
32189,1773186037.465964,/big.txt,1228800,4096
32190,1773186037.468933,/big.txt,69632,4096
32191,1773186037.4716759,/big.txt,1024000,4096
32192,1773186037.4739578,/big.txt,360448,4096
32193,1773186037.476279,/big.txt,778240,4096
32194,1773186037.478453,/big.txt,245760,4096
32195,1773186037.4806411,/big.txt,40960,4096
32196,1773186037.482729,/big.txt,1126400,4096
32197,1773186037.484758,/big.txt,135168,4096
32198,1773186037.486762,/big.txt,655360,4096
32199,1773186037.488678,/big.txt,860160,4096
32200,1773186037.4904242,/big.txt,389120,4096
