timestamp,mode,path,offset,size,phase,confidence,prefetch,prefetch_offset,prefetch_size
1770208902.0873091,adaptive,/big.txt,20480,4096,unknown,0.0000,0,,
1770208902.090035,adaptive,/big.txt,491520,4096,irregular,0.0000,0,,
1770208902.092428,adaptive,/big.txt,172032,4096,irregular,0.0000,0,,
1770208902.094647,adaptive,/big.txt,1228800,0,irregular,0.0000,0,,
1770208902.0966458,adaptive,/big.txt,69632,4096,irregular,0.0000,0,,
1770208902.098621,adaptive,/big.txt,1024000,0,irregular,0.0000,0,,
1770208902.100994,adaptive,/big.txt,360448,4096,irregular,0.0000,0,,
1770208902.102931,adaptive,/big.txt,778240,4096,irregular,0.0000,0,,
1770208902.104644,adaptive,/big.txt,245760,4096,irregular,0.0000,0,,
1770208902.1064188,adaptive,/big.txt,40960,4096,irregular,0.0000,0,,
1770208902.108118,adaptive,/big.txt,1126400,0,irregular,0.0000,0,,
1770208902.109786,adaptive,/big.txt,135168,4096,irregular,0.0000,0,,
1770208902.111425,adaptive,/big.txt,655360,4096,irregular,0.0000,0,,
1770208902.113021,adaptive,/big.txt,860160,4096,irregular,0.0000,0,,
1770208902.1146529,adaptive,/big.txt,389120,4096,irregular,0.0000,0,,
