seq,timestamp,path,offset,size
16051,1773183874.3800578,/big.txt,20480,4096
16052,1773183874.3819268,/big.txt,491520,4096
16053,1773183874.383568,/big.txt,172032,4096
16054,1773183874.385039,/big.txt,1228800,4096
16055,1773183874.386437,/big.txt,69632,4096
16056,1773183874.3878884,/big.txt,1024000,4096
16057,1773183874.3893135,/big.txt,360448,4096
16058,1773183874.3907104,/big.txt,778240,4096
16059,1773183874.3922317,/big.txt,245760,4096
16060,1773183874.3937366,/big.txt,40960,4096
16061,1773183874.3951688,/big.txt,1126400,4096
16062,1773183874.3966537,/big.txt,135168,4096
16063,1773183874.3980334,/big.txt,655360,4096
16064,1773183874.399582,/big.txt,860160,4096
16065,1773183874.401148,/big.txt,389120,4096
