timestamp,mode,path,offset,size,phase,confidence,prefetch,prefetch_offset,prefetch_size
1770209569.029904,adaptive,/big.txt,0,65536,unknown,0.0000,0,,
1770209569.030359,adaptive,/big.txt,65536,65536,sequential,1.0000,1,131072,4096
1770209569.030638,adaptive,/big.txt,131072,65536,sequential,1.0000,1,196608,4096
1770209569.0308359,adaptive,/big.txt,196608,65536,sequential,1.0000,1,262144,4096
1770209569.0310988,adaptive,/big.txt,262144,65536,sequential,1.0000,1,327680,4096
1770209569.031244,adaptive,/big.txt,327680,65536,sequential,1.0000,1,393216,4096
1770209569.0313962,adaptive,/big.txt,393216,65536,sequential,1.0000,1,458752,4096
1770209569.031531,adaptive,/big.txt,458752,65536,sequential,1.0000,1,524288,4096
1770209569.031682,adaptive,/big.txt,524288,65536,sequential,1.0000,1,589824,4096
1770209569.031822,adaptive,/big.txt,589824,65536,sequential,1.0000,1,655360,4096
1770209569.031931,adaptive,/big.txt,655360,65536,sequential,1.0000,1,720896,4096
1770209569.0320609,adaptive,/big.txt,720896,65536,sequential,1.0000,1,786432,4096
1770209569.032212,adaptive,/big.txt,786432,65536,sequential,1.0000,1,851968,4096
1770209569.032353,adaptive,/big.txt,851968,65536,sequential,1.0000,1,917504,4096
1770209569.032486,adaptive,/big.txt,917504,65536,sequential,1.0000,1,983040,4096
1770209569.032616,adaptive,/big.txt,983040,40960,sequential,1.0000,1,1024000,4096
1770209569.0327191,adaptive,/big.txt,1024000,0,sequential,1.0000,0,,
1770209569.0354939,adaptive,/big.txt,20480,4096,irregular,0.7500,0,,
1770209569.037492,adaptive,/big.txt,491520,4096,irregular,0.5000,0,,
1770209569.039378,adaptive,/big.txt,172032,4096,irregular,0.2500,0,,
1770209569.0412722,adaptive,/big.txt,1228800,0,irregular,0.0000,0,,
1770209569.043225,adaptive,/big.txt,69632,4096,irregular,0.0000,0,,
1770209569.0449889,adaptive,/big.txt,1024000,0,irregular,0.0000,0,,
1770209569.0468328,adaptive,/big.txt,360448,4096,irregular,0.0000,0,,
1770209569.048795,adaptive,/big.txt,778240,4096,irregular,0.0000,0,,
1770209569.0503821,adaptive,/big.txt,245760,4096,irregular,0.0000,0,,
1770209569.0520341,adaptive,/big.txt,40960,4096,irregular,0.0000,0,,
1770209569.0537128,adaptive,/big.txt,0,65536,irregular,0.0000,0,,
1770209569.053806,adaptive,/big.txt,65536,65536,irregular,0.2500,0,,
1770209569.053896,adaptive,/big.txt,131072,65536,irregular,0.5000,0,,
1770209569.0539799,adaptive,/big.txt,196608,65536,irregular,0.7500,0,,
1770209569.054084,adaptive,/big.txt,262144,65536,sequential,1.0000,1,327680,4096
1770209569.054229,adaptive,/big.txt,327680,65536,sequential,1.0000,1,393216,4096
1770209569.054336,adaptive,/big.txt,393216,65536,sequential,1.0000,1,458752,4096
1770209569.05444,adaptive,/big.txt,458752,65536,sequential,1.0000,1,524288,4096
1770209569.054548,adaptive,/big.txt,524288,65536,sequential,1.0000,1,589824,4096
1770209569.054643,adaptive,/big.txt,589824,65536,sequential,1.0000,1,655360,4096
1770209569.054754,adaptive,/big.txt,655360,65536,sequential,1.0000,1,720896,4096
1770209569.054849,adaptive,/big.txt,720896,65536,sequential,1.0000,1,786432,4096
1770209569.054965,adaptive,/big.txt,786432,65536,sequential,1.0000,1,851968,4096
1770209569.055058,adaptive,/big.txt,851968,65536,sequential,1.0000,1,917504,4096
1770209569.05515,adaptive,/big.txt,917504,65536,sequential,1.0000,1,983040,4096
1770209569.0552452,adaptive,/big.txt,983040,40960,sequential,1.0000,1,1024000,4096
1770209569.055312,adaptive,/big.txt,1024000,0,sequential,1.0000,0,,
