timestamp,mode,path,offset,size,phase,confidence,prefetch,prefetch_offset,prefetch_size
1770209421.744961,baseline,/big.txt,0,65536,unknown,0.0000,1,65536,4096
1770209421.745295,baseline,/big.txt,65536,65536,sequential,1.0000,1,131072,4096
1770209421.745545,baseline,/big.txt,131072,65536,sequential,1.0000,1,196608,4096
1770209421.745805,baseline,/big.txt,196608,65536,sequential,1.0000,1,262144,4096
1770209421.7460191,baseline,/big.txt,262144,65536,sequential,1.0000,1,327680,4096
1770209421.74619,baseline,/big.txt,327680,65536,sequential,1.0000,1,393216,4096
1770209421.746358,baseline,/big.txt,393216,65536,sequential,1.0000,1,458752,4096
1770209421.746498,baseline,/big.txt,458752,65536,sequential,1.0000,1,524288,4096
1770209421.746676,baseline,/big.txt,524288,65536,sequential,1.0000,1,589824,4096
1770209421.746895,baseline,/big.txt,589824,65536,sequential,1.0000,1,655360,4096
1770209421.747087,baseline,/big.txt,655360,65536,sequential,1.0000,1,720896,4096
1770209421.747288,baseline,/big.txt,720896,65536,sequential,1.0000,1,786432,4096
1770209421.7476969,baseline,/big.txt,786432,65536,sequential,1.0000,1,851968,4096
1770209421.7478678,baseline,/big.txt,851968,65536,sequential,1.0000,1,917504,4096
1770209421.7480729,baseline,/big.txt,917504,65536,sequential,1.0000,1,983040,4096
1770209421.748266,baseline,/big.txt,983040,40960,sequential,1.0000,1,1024000,4096
1770209421.748498,baseline,/big.txt,1024000,0,sequential,1.0000,0,,
1770209421.7511759,baseline,/big.txt,20480,4096,irregular,0.7500,1,24576,4096
1770209421.7533078,baseline,/big.txt,491520,4096,irregular,0.5000,1,495616,4096
1770209421.755241,baseline,/big.txt,172032,4096,irregular,0.2500,1,176128,4096
1770209421.757123,baseline,/big.txt,1228800,0,irregular,0.0000,0,,
1770209421.758995,baseline,/big.txt,69632,4096,irregular,0.0000,1,73728,4096
1770209421.760709,baseline,/big.txt,1024000,0,irregular,0.0000,0,,
1770209421.762413,baseline,/big.txt,360448,4096,irregular,0.0000,1,364544,4096
1770209421.764344,baseline,/big.txt,778240,4096,irregular,0.0000,1,782336,4096
1770209421.766044,baseline,/big.txt,245760,4096,irregular,0.0000,1,249856,4096
1770209421.76762,baseline,/big.txt,40960,4096,irregular,0.0000,1,45056,4096
1770209421.769343,baseline,/big.txt,0,65536,irregular,0.0000,1,65536,4096
1770209421.7694678,baseline,/big.txt,65536,65536,irregular,0.2500,1,131072,4096
1770209421.769578,baseline,/big.txt,131072,65536,irregular,0.5000,1,196608,4096
1770209421.7697039,baseline,/big.txt,196608,65536,irregular,0.7500,1,262144,4096
1770209421.769805,baseline,/big.txt,262144,65536,sequential,1.0000,1,327680,4096
1770209421.769907,baseline,/big.txt,327680,65536,sequential,1.0000,1,393216,4096
1770209421.769999,baseline,/big.txt,393216,65536,sequential,1.0000,1,458752,4096
1770209421.770098,baseline,/big.txt,458752,65536,sequential,1.0000,1,524288,4096
1770209421.770195,baseline,/big.txt,524288,65536,sequential,1.0000,1,589824,4096
1770209421.770292,baseline,/big.txt,589824,65536,sequential,1.0000,1,655360,4096
1770209421.7703831,baseline,/big.txt,655360,65536,sequential,1.0000,1,720896,4096
1770209421.770495,baseline,/big.txt,720896,65536,sequential,1.0000,1,786432,4096
1770209421.77059,baseline,/big.txt,786432,65536,sequential,1.0000,1,851968,4096
1770209421.77068,baseline,/big.txt,851968,65536,sequential,1.0000,1,917504,4096
1770209421.770769,baseline,/big.txt,917504,65536,sequential,1.0000,1,983040,4096
1770209421.770862,baseline,/big.txt,983040,40960,sequential,1.0000,1,1024000,4096
1770209421.770933,baseline,/big.txt,1024000,0,sequential,1.0000,0,,
