seq,timestamp,path,offset,size
32036,1773186270.2017128,/big.txt,20480,4096
32037,1773186270.204837,/big.txt,491520,4096
32038,1773186270.207581,/big.txt,172032,4096
32039,1773186270.2100852,/big.txt,1228800,4096
32040,1773186270.212506,/big.txt,69632,4096
32041,1773186270.2147741,/big.txt,1024000,4096
32042,1773186270.217057,/big.txt,360448,4096
32043,1773186270.2192461,/big.txt,778240,4096
32044,1773186270.221339,/big.txt,245760,4096
32045,1773186270.223402,/big.txt,40960,4096
32046,1773186270.225342,/big.txt,1126400,4096
32047,1773186270.227293,/big.txt,135168,4096
32048,1773186270.2292092,/big.txt,655360,4096
32049,1773186270.230953,/big.txt,860160,4096
32050,1773186270.232699,/big.txt,389120,4096
